Initialzing...
Initializing data source...
Loading training data...
Data initialization complete.
Initializing model...
Model initialization complete.
Training START
iter 1900:, hard_loss_metric=0.24051258, hard_loss_metric=0.24051258, full_loss_metric=0.17879385, full_loss_num=5000.83837891, mean_dist=2.35184860, lr=0.000100, hard or full='full'
iter 16700:, hard_loss_metric=0.01597907, hard_loss_metric=0.01597907, full_loss_metric=0.12092523, full_loss_num=59.88000107, mean_dist=8.33352280, lr=0.000100, hard or full='full'
iter 16800:, hard_loss_metric=0.01658775, hard_loss_metric=0.01658775, full_loss_metric=0.14591984, full_loss_num=60.78713989, mean_dist=8.31505871, lr=0.000100, hard or full='full'
iter 16900:, hard_loss_metric=0.01540496, hard_loss_metric=0.01540496, full_loss_metric=0.12352936, full_loss_num=56.28000641, mean_dist=8.40681934, lr=0.000100, hard or full='full'
0:12:23.940450
iter 17000:, hard_loss_metric=0.02531916, hard_loss_metric=0.02531916, full_loss_metric=0.19128001, full_loss_num=97.10714722, mean_dist=8.52339458, lr=0.000100, hard or full='full'
iter 17100:, hard_loss_metric=0.01592741, hard_loss_metric=0.01592741, full_loss_metric=0.13544428, full_loss_num=62.59142685, mean_dist=8.17647552, lr=0.000100, hard or full='full'
iter 17200:, hard_loss_metric=0.01706552, hard_loss_metric=0.01706552, full_loss_metric=0.13476394, full_loss_num=65.96714783, mean_dist=8.23205757, lr=0.000100, hard or full='full'
iter 17300:, hard_loss_metric=0.01760542, hard_loss_metric=0.01760542, full_loss_metric=0.14694567, full_loss_num=62.54285812, mean_dist=8.74240875, lr=0.000100, hard or full='full'
iter 17400:, hard_loss_metric=0.01865628, hard_loss_metric=0.01865628, full_loss_metric=0.14924882, full_loss_num=68.43286133, mean_dist=8.60986328, lr=0.000100, hard or full='full'
iter 17500:, hard_loss_metric=0.01711425, hard_loss_metric=0.01711425, full_loss_metric=0.14196299, full_loss_num=59.72143555, mean_dist=8.74403381, lr=0.000100, hard or full='full'
iter 17600:, hard_loss_metric=0.01637318, hard_loss_metric=0.01637318, full_loss_metric=0.13217457, full_loss_num=58.19857407, mean_dist=8.21600056, lr=0.000100, hard or full='full'
iter 17700:, hard_loss_metric=0.01719354, hard_loss_metric=0.01719354, full_loss_metric=0.14837237, full_loss_num=59.42286301, mean_dist=8.55675316, lr=0.000100, hard or full='full'
iter 17800:, hard_loss_metric=0.01425457, hard_loss_metric=0.01425457, full_loss_metric=0.12220852, full_loss_num=51.43857956, mean_dist=8.77939129, lr=0.000100, hard or full='full'
iter 17900:, hard_loss_metric=0.01728253, hard_loss_metric=0.01728253, full_loss_metric=0.14683251, full_loss_num=61.05142975, mean_dist=8.61374569, lr=0.000100, hard or full='full'
0:12:23.267208
iter 18000:, hard_loss_metric=0.01428225, hard_loss_metric=0.01428225, full_loss_metric=0.13580197, full_loss_num=47.79715347, mean_dist=8.78618336, lr=0.000100, hard or full='full'
iter 18100:, hard_loss_metric=0.01540286, hard_loss_metric=0.01540286, full_loss_metric=0.13957497, full_loss_num=54.58286285, mean_dist=8.75574303, lr=0.000100, hard or full='full'
iter 18200:, hard_loss_metric=0.01478221, hard_loss_metric=0.01478221, full_loss_metric=0.12626953, full_loss_num=54.43572235, mean_dist=8.65292740, lr=0.000100, hard or full='full'
iter 18300:, hard_loss_metric=0.01234472, hard_loss_metric=0.01234472, full_loss_metric=0.10986055, full_loss_num=40.38857269, mean_dist=9.08832645, lr=0.000100, hard or full='full'
iter 18400:, hard_loss_metric=0.01192969, hard_loss_metric=0.01192969, full_loss_metric=0.11464433, full_loss_num=40.37429047, mean_dist=8.65548229, lr=0.000100, hard or full='full'
iter 18500:, hard_loss_metric=0.01736432, hard_loss_metric=0.01736432, full_loss_metric=0.16155559, full_loss_num=55.51142883, mean_dist=9.17953587, lr=0.000100, hard or full='full'
iter 18600:, hard_loss_metric=0.01438173, hard_loss_metric=0.01438173, full_loss_metric=0.14302379, full_loss_num=48.34857559, mean_dist=8.47111416, lr=0.000100, hard or full='full'
iter 18700:, hard_loss_metric=0.01328574, hard_loss_metric=0.01328574, full_loss_metric=0.11993435, full_loss_num=48.25571442, mean_dist=8.74787998, lr=0.000100, hard or full='full'
iter 18800:, hard_loss_metric=0.01394482, hard_loss_metric=0.01394482, full_loss_metric=0.13046885, full_loss_num=45.79571152, mean_dist=9.15216351, lr=0.000100, hard or full='full'
iter 18900:, hard_loss_metric=0.01550801, hard_loss_metric=0.01550801, full_loss_metric=0.14506164, full_loss_num=49.68571854, mean_dist=9.11114120, lr=0.000100, hard or full='full'
0:12:23.718966
iter 19000:, hard_loss_metric=0.01429422, hard_loss_metric=0.01429422, full_loss_metric=0.13551867, full_loss_num=47.71286774, mean_dist=9.10589600, lr=0.000100, hard or full='full'
iter 19100:, hard_loss_metric=0.01447536, hard_loss_metric=0.01447536, full_loss_metric=0.13795380, full_loss_num=46.72143173, mean_dist=9.07774639, lr=0.000100, hard or full='full'
iter 19200:, hard_loss_metric=0.01452990, hard_loss_metric=0.01452990, full_loss_metric=0.13851355, full_loss_num=46.35285950, mean_dist=8.62062550, lr=0.000100, hard or full='full'
iter 19300:, hard_loss_metric=0.01499154, hard_loss_metric=0.01499154, full_loss_metric=0.13376908, full_loss_num=53.33570862, mean_dist=8.52853489, lr=0.000100, hard or full='full'
iter 19400:, hard_loss_metric=0.01089852, hard_loss_metric=0.01089852, full_loss_metric=0.11443897, full_loss_num=36.31857300, mean_dist=8.62615871, lr=0.000100, hard or full='full'
iter 19500:, hard_loss_metric=0.01001487, hard_loss_metric=0.01001487, full_loss_metric=0.09875043, full_loss_num=35.88000107, mean_dist=8.62220192, lr=0.000100, hard or full='full'
iter 19600:, hard_loss_metric=0.01103057, hard_loss_metric=0.01103057, full_loss_metric=0.10617058, full_loss_num=37.37714386, mean_dist=9.12937450, lr=0.000100, hard or full='full'
iter 19700:, hard_loss_metric=0.01146290, hard_loss_metric=0.01146290, full_loss_metric=0.11160091, full_loss_num=36.18000412, mean_dist=9.27106857, lr=0.000100, hard or full='full'
iter 19800:, hard_loss_metric=0.01147770, hard_loss_metric=0.01147770, full_loss_metric=0.11646830, full_loss_num=33.81000137, mean_dist=9.33267498, lr=0.000100, hard or full='full'
iter 19900:, hard_loss_metric=0.01455464, hard_loss_metric=0.01455464, full_loss_metric=0.15542360, full_loss_num=42.96285629, mean_dist=9.23508644, lr=0.000100, hard or full='full'
0:12:22.964687
iter 20000:, hard_loss_metric=0.01587948, hard_loss_metric=0.01587948, full_loss_metric=0.15768781, full_loss_num=47.17142487, mean_dist=9.38251781, lr=0.000100, hard or full='full'
iter 20100:, hard_loss_metric=0.01131687, hard_loss_metric=0.01131687, full_loss_metric=0.11630028, full_loss_num=33.22857285, mean_dist=9.16481304, lr=0.000100, hard or full='full'
iter 20200:, hard_loss_metric=0.01018249, hard_loss_metric=0.01018249, full_loss_metric=0.11486025, full_loss_num=29.39714432, mean_dist=9.53886318, lr=0.000100, hard or full='full'
iter 20300:, hard_loss_metric=0.01058089, hard_loss_metric=0.01058089, full_loss_metric=0.10822790, full_loss_num=32.52286148, mean_dist=9.48324203, lr=0.000100, hard or full='full'
iter 20400:, hard_loss_metric=0.01268561, hard_loss_metric=0.01268561, full_loss_metric=0.13495250, full_loss_num=40.09143066, mean_dist=9.25985050, lr=0.000100, hard or full='full'
iter 20500:, hard_loss_metric=0.01314580, hard_loss_metric=0.01314580, full_loss_metric=0.14394459, full_loss_num=38.81143188, mean_dist=9.46523762, lr=0.000100, hard or full='full'
iter 20600:, hard_loss_metric=0.01234273, hard_loss_metric=0.01234273, full_loss_metric=0.12168340, full_loss_num=36.97857285, mean_dist=9.47809315, lr=0.000100, hard or full='full'
iter 20700:, hard_loss_metric=0.01161303, hard_loss_metric=0.01161303, full_loss_metric=0.12721574, full_loss_num=35.67571640, mean_dist=9.28544903, lr=0.000100, hard or full='full'
iter 20800:, hard_loss_metric=0.01130120, hard_loss_metric=0.01130120, full_loss_metric=0.12323679, full_loss_num=33.75571823, mean_dist=9.77050304, lr=0.000100, hard or full='full'
iter 20900:, hard_loss_metric=0.01073953, hard_loss_metric=0.01073953, full_loss_metric=0.12914246, full_loss_num=32.47714233, mean_dist=9.42512798, lr=0.000100, hard or full='full'
0:12:24.811958
iter 21000:, hard_loss_metric=0.01299677, hard_loss_metric=0.01299677, full_loss_metric=0.13564017, full_loss_num=40.82714462, mean_dist=9.35376930, lr=0.000100, hard or full='full'
iter 21100:, hard_loss_metric=0.01254218, hard_loss_metric=0.01254218, full_loss_metric=0.13482425, full_loss_num=37.54000092, mean_dist=9.61353302, lr=0.000100, hard or full='full'
iter 21200:, hard_loss_metric=0.01155173, hard_loss_metric=0.01155173, full_loss_metric=0.12729126, full_loss_num=34.45286179, mean_dist=9.83616066, lr=0.000100, hard or full='full'
iter 21300:, hard_loss_metric=0.01120315, hard_loss_metric=0.01120315, full_loss_metric=0.12199280, full_loss_num=32.67285919, mean_dist=9.94335747, lr=0.000100, hard or full='full'
iter 21400:, hard_loss_metric=0.01375412, hard_loss_metric=0.01375412, full_loss_metric=0.13986987, full_loss_num=39.62428665, mean_dist=9.85729885, lr=0.000100, hard or full='full'
iter 21500:, hard_loss_metric=0.01009164, hard_loss_metric=0.01009164, full_loss_metric=0.11748219, full_loss_num=29.09285736, mean_dist=9.94515324, lr=0.000100, hard or full='full'
iter 21600:, hard_loss_metric=0.01123094, hard_loss_metric=0.01123094, full_loss_metric=0.13900974, full_loss_num=29.63571548, mean_dist=10.00461960, lr=0.000100, hard or full='full'
iter 21700:, hard_loss_metric=0.01516364, hard_loss_metric=0.01516364, full_loss_metric=0.15812069, full_loss_num=40.46714783, mean_dist=9.96543598, lr=0.000100, hard or full='full'
iter 21800:, hard_loss_metric=0.01317361, hard_loss_metric=0.01317361, full_loss_metric=0.13491264, full_loss_num=39.96714020, mean_dist=9.98775673, lr=0.000100, hard or full='full'
iter 21900:, hard_loss_metric=0.01103435, hard_loss_metric=0.01103435, full_loss_metric=0.12993489, full_loss_num=30.50571251, mean_dist=10.10540104, lr=0.000100, hard or full='full'
0:12:21.457087
iter 22000:, hard_loss_metric=0.01017421, hard_loss_metric=0.01017421, full_loss_metric=0.13031583, full_loss_num=26.03428650, mean_dist=10.29058456, lr=0.000100, hard or full='full'
iter 22100:, hard_loss_metric=0.01061178, hard_loss_metric=0.01061178, full_loss_metric=0.12122449, full_loss_num=30.77857208, mean_dist=9.92862606, lr=0.000100, hard or full='full'
iter 22200:, hard_loss_metric=0.01220132, hard_loss_metric=0.01220132, full_loss_metric=0.13930421, full_loss_num=33.68000412, mean_dist=10.26324177, lr=0.000100, hard or full='full'
iter 22300:, hard_loss_metric=0.01286573, hard_loss_metric=0.01286573, full_loss_metric=0.14205332, full_loss_num=36.36857605, mean_dist=10.22363281, lr=0.000100, hard or full='full'
iter 22400:, hard_loss_metric=0.01203751, hard_loss_metric=0.01203751, full_loss_metric=0.14650489, full_loss_num=31.90428734, mean_dist=10.39947891, lr=0.000100, hard or full='full'
iter 22500:, hard_loss_metric=0.01087109, hard_loss_metric=0.01087109, full_loss_metric=0.12073207, full_loss_num=29.66999817, mean_dist=10.29994392, lr=0.000100, hard or full='full'
iter 22600:, hard_loss_metric=0.01005786, hard_loss_metric=0.01005786, full_loss_metric=0.13097692, full_loss_num=26.79142570, mean_dist=10.37049675, lr=0.000100, hard or full='full'
iter 22700:, hard_loss_metric=0.00935022, hard_loss_metric=0.00935022, full_loss_metric=0.10890687, full_loss_num=27.84714508, mean_dist=10.28576183, lr=0.000100, hard or full='full'
iter 22800:, hard_loss_metric=0.00896020, hard_loss_metric=0.00896020, full_loss_metric=0.11012980, full_loss_num=25.84285927, mean_dist=9.89683628, lr=0.000100, hard or full='full'
iter 22900:, hard_loss_metric=0.00848898, hard_loss_metric=0.00848898, full_loss_metric=0.11573838, full_loss_num=23.00428772, mean_dist=10.25266075, lr=0.000100, hard or full='full'
0:12:19.309195
iter 23000:, hard_loss_metric=0.01131042, hard_loss_metric=0.01131042, full_loss_metric=0.11603213, full_loss_num=31.39857483, mean_dist=10.46694851, lr=0.000100, hard or full='full'
iter 23100:, hard_loss_metric=0.00963462, hard_loss_metric=0.00963462, full_loss_metric=0.11826634, full_loss_num=26.81285858, mean_dist=10.53665257, lr=0.000100, hard or full='full'
iter 23200:, hard_loss_metric=0.00836658, hard_loss_metric=0.00836658, full_loss_metric=0.11606350, full_loss_num=20.92285728, mean_dist=10.23122406, lr=0.000100, hard or full='full'
iter 23300:, hard_loss_metric=0.00830863, hard_loss_metric=0.00830863, full_loss_metric=0.11097568, full_loss_num=22.30571747, mean_dist=10.25152969, lr=0.000100, hard or full='full'
iter 23400:, hard_loss_metric=0.01056584, hard_loss_metric=0.01056584, full_loss_metric=0.12739146, full_loss_num=29.14999962, mean_dist=10.48838902, lr=0.000100, hard or full='full'
iter 23500:, hard_loss_metric=0.00989626, hard_loss_metric=0.00989626, full_loss_metric=0.13149409, full_loss_num=25.27428627, mean_dist=10.62973309, lr=0.000100, hard or full='full'
iter 23600:, hard_loss_metric=0.00758552, hard_loss_metric=0.00758552, full_loss_metric=0.10145695, full_loss_num=22.59714317, mean_dist=10.15273476, lr=0.000100, hard or full='full'
iter 23700:, hard_loss_metric=0.01031431, hard_loss_metric=0.01031431, full_loss_metric=0.12600914, full_loss_num=25.41428375, mean_dist=10.50730705, lr=0.000100, hard or full='full'
iter 23800:, hard_loss_metric=0.01055434, hard_loss_metric=0.01055434, full_loss_metric=0.13713369, full_loss_num=26.67428780, mean_dist=10.52367878, lr=0.000100, hard or full='full'
iter 23900:, hard_loss_metric=0.01731767, hard_loss_metric=0.01731767, full_loss_metric=0.17435089, full_loss_num=43.76285553, mean_dist=10.99362564, lr=0.000100, hard or full='full'
0:12:11.117053
iter 24000:, hard_loss_metric=0.00948893, hard_loss_metric=0.00948893, full_loss_metric=0.11702508, full_loss_num=24.42856979, mean_dist=10.41786385, lr=0.000100, hard or full='full'
iter 24100:, hard_loss_metric=0.00526696, hard_loss_metric=0.00526696, full_loss_metric=0.08160877, full_loss_num=13.33285904, mean_dist=10.46029377, lr=0.000100, hard or full='full'
iter 24200:, hard_loss_metric=0.00757062, hard_loss_metric=0.00757062, full_loss_metric=0.10452250, full_loss_num=19.85142899, mean_dist=10.67277241, lr=0.000100, hard or full='full'
iter 24300:, hard_loss_metric=0.00832478, hard_loss_metric=0.00832478, full_loss_metric=0.11294017, full_loss_num=21.10571480, mean_dist=10.78796864, lr=0.000100, hard or full='full'
iter 24400:, hard_loss_metric=0.00849837, hard_loss_metric=0.00849837, full_loss_metric=0.11428941, full_loss_num=19.98999977, mean_dist=10.98698330, lr=0.000100, hard or full='full'
iter 24500:, hard_loss_metric=0.00828974, hard_loss_metric=0.00828974, full_loss_metric=0.11761291, full_loss_num=19.80999947, mean_dist=10.74167252, lr=0.000100, hard or full='full'
iter 24600:, hard_loss_metric=0.00903941, hard_loss_metric=0.00903941, full_loss_metric=0.12598041, full_loss_num=23.16571617, mean_dist=10.99916172, lr=0.000100, hard or full='full'
iter 24700:, hard_loss_metric=0.00859027, hard_loss_metric=0.00859027, full_loss_metric=0.11059373, full_loss_num=20.37714195, mean_dist=11.03624249, lr=0.000100, hard or full='full'
iter 24800:, hard_loss_metric=0.00888546, hard_loss_metric=0.00888546, full_loss_metric=0.12296115, full_loss_num=22.00428772, mean_dist=10.79856777, lr=0.000100, hard or full='full'
iter 24900:, hard_loss_metric=0.01066631, hard_loss_metric=0.01066631, full_loss_metric=0.14020087, full_loss_num=25.21000481, mean_dist=10.93438721, lr=0.000100, hard or full='full'
0:12:04.402323
iter 25000:, hard_loss_metric=0.00814042, hard_loss_metric=0.00814042, full_loss_metric=0.11238027, full_loss_num=19.94428635, mean_dist=10.92404270, lr=0.000100, hard or full='full'
iter 25100:, hard_loss_metric=0.00818902, hard_loss_metric=0.00818902, full_loss_metric=0.11810049, full_loss_num=19.29999924, mean_dist=11.44408321, lr=0.000100, hard or full='full'
iter 25200:, hard_loss_metric=0.00861023, hard_loss_metric=0.00861023, full_loss_metric=0.12042885, full_loss_num=21.00143051, mean_dist=11.09044647, lr=0.000100, hard or full='full'
iter 25300:, hard_loss_metric=0.00680067, hard_loss_metric=0.00680067, full_loss_metric=0.10054579, full_loss_num=16.17428589, mean_dist=11.26196194, lr=0.000100, hard or full='full'
iter 25400:, hard_loss_metric=0.00922486, hard_loss_metric=0.00922486, full_loss_metric=0.12731487, full_loss_num=20.42428780, mean_dist=11.64214325, lr=0.000100, hard or full='full'
iter 25500:, hard_loss_metric=0.00895166, hard_loss_metric=0.00895166, full_loss_metric=0.12228656, full_loss_num=19.96999931, mean_dist=11.06594467, lr=0.000100, hard or full='full'
iter 25600:, hard_loss_metric=0.00776080, hard_loss_metric=0.00776080, full_loss_metric=0.12808123, full_loss_num=17.33714294, mean_dist=11.19305801, lr=0.000100, hard or full='full'
iter 25700:, hard_loss_metric=0.00804304, hard_loss_metric=0.00804304, full_loss_metric=0.09751050, full_loss_num=20.96857262, mean_dist=11.08799171, lr=0.000100, hard or full='full'
iter 25800:, hard_loss_metric=0.00779922, hard_loss_metric=0.00779922, full_loss_metric=0.12329643, full_loss_num=18.68714333, mean_dist=11.06056309, lr=0.000100, hard or full='full'
iter 25900:, hard_loss_metric=0.00802619, hard_loss_metric=0.00802619, full_loss_metric=0.12055742, full_loss_num=18.99285507, mean_dist=11.05958652, lr=0.000100, hard or full='full'
0:12:10.369855
iter 26000:, hard_loss_metric=0.00684641, hard_loss_metric=0.00684641, full_loss_metric=0.09872770, full_loss_num=16.80285835, mean_dist=11.00848389, lr=0.000100, hard or full='full'
iter 26100:, hard_loss_metric=0.00902802, hard_loss_metric=0.00902802, full_loss_metric=0.13563812, full_loss_num=21.18143082, mean_dist=11.33276367, lr=0.000100, hard or full='full'
iter 26200:, hard_loss_metric=0.00835947, hard_loss_metric=0.00835947, full_loss_metric=0.11807719, full_loss_num=20.24714279, mean_dist=11.17726517, lr=0.000100, hard or full='full'
iter 26300:, hard_loss_metric=0.00692041, hard_loss_metric=0.00692041, full_loss_metric=0.11946043, full_loss_num=15.21571636, mean_dist=11.13359451, lr=0.000100, hard or full='full'
